"PROMOTION_ID";"PROMOTION_NAME";"MEDIA_TYPE";"COST";"PSTART_DATE";"PEND_DATE"
1731;"Coupon Spectacular";"Radio";5513;"1998-09-25 00:00:00";"1998-09-28 00:00:00"
1732;"One Day Sale";"Cash Register Handout";11602;"1998-10-06 00:00:00";"1998-10-10 00:00:00"
1733;"Weekend Markdown";"Product Attachment";8718;"1998-10-23 00:00:00";"1998-10-27 00:00:00"
1734;"I Cant Believe It Sale";"TV";5915;"1998-11-05 00:00:00";"1998-11-07 00:00:00"
1735;"One Day Sale";"Daily Paper, Radio, TV";7279;"1998-11-18 00:00:00";"1998-11-20 00:00:00"
1736;"Pick Your Savings";"Sunday Paper, Radio";5077;"1998-12-03 00:00:00";"1998-12-07 00:00:00"
1737;"Dollar Cutters";"Daily Paper, Radio";7066;"1998-12-16 00:00:00";"1998-12-17 00:00:00"
1738;"Go For It";"Sunday Paper, Radio";12300;"1998-12-30 00:00:00";"1998-12-31 00:00:00"
1740;"Double Your Savings";"Bulk Mail";7813;"1996-01-18 00:00:00";"1996-01-21 00:00:00"
1741;"Green Light Days";"Product Attachment";12020;"1996-01-31 00:00:00";"1996-02-03 00:00:00"
1742;"Big Time Discounts";"Street Handout";5290;"1996-02-15 00:00:00";"1996-02-16 00:00:00"
1743;"Free For All";"Daily Paper, Radio";9843;"1996-02-27 00:00:00";"1996-03-01 00:00:00"
1744;"Green Light Special";"Product Attachment";11058;"1996-03-14 00:00:00";"1996-03-17 00:00:00"
1745;"Price Slashers";"Sunday Paper";14040;"1996-03-29 00:00:00";"1996-03-30 00:00:00"
1746;"Go For It";"Product Attachment";5347;"1996-04-09 00:00:00";"1996-04-12 00:00:00"
1747;"Dollar Cutters";"Daily Paper, Radio";8445;"1996-04-23 00:00:00";"1996-04-26 00:00:00"
1748;"Saving Days";"Street Handout";11369;"1996-05-09 00:00:00";"1996-05-11 00:00:00"
1749;"Go For It";"Sunday Paper";5321;"1996-05-23 00:00:00";"1996-05-26 00:00:00"
1750;"Super Wallet Savers";"Street Handout";12010;"1996-06-06 00:00:00";"1996-06-07 00:00:00"
1751;"Go For It";"Daily Paper, Radio";6309;"1996-06-20 00:00:00";"1996-06-23 00:00:00"
1752;"Save-It Sale";"Sunday Paper";10942;"1996-07-05 00:00:00";"1996-07-06 00:00:00"
1753;"Pick Your Savings";"Sunday Paper";9767;"1996-07-17 00:00:00";"1996-07-18 00:00:00"
1754;"Coupon Spectacular";"Cash Register Handout";14493;"1996-07-31 00:00:00";"1996-08-04 00:00:00"
1755;"Big Time Savings";"Sunday Paper";6090;"1996-08-16 00:00:00";"1996-08-19 00:00:00"
